Id,Name,Address,City,County,State,Status,Latitude,Longitude,Beds,Trauma,Helipad
61672703,Northwest Health Physicians' Specialty Hospital,3873 North Parkview Drive,Fayetteville,Washington,Arkansas,Open,36.121326364,-94.134039597,20,Not Available,N
8381050,Arkansas Valley Regional Medical Center,1100 Carson Avenue,La Junta,Otero,Colorado,Open,37.97806683,-103.549578789,78,Level Iv,Y
9902478,Mclean Hospital Corporation,115 Mill Street,Belmont,Middlesex,Massachusetts,Open,42.3937302090001,-71.191295349,294,Not Available,N
103221207,Univ Of Md Rehabilitation & Orthopaedic Institute,2200 Kernan Drive,Baltimore,Baltimore City,Maryland,Open,39.3137642350001,-76.7079634959999,138,Not Available,N
103921014,University Of M D Upper Chesapeake Medical Center,500 Upper Chesapeake Drive,Bel Air,Harford,Maryland,Open,39.519578042,-76.345725783,170,Not Available,Y
3221817,Edward Mccready Memorial Hospital,201 Hall Highway,Crisfield,Somerset,Maryland,Open,37.9975579090001,-75.8525548809999,89,Not Available,Y
4021801,Encompass Health Rehab Hospital Of Salisbury,220 Tilghman Road,Salisbury,Wicomico,Maryland,Open,38.369241335,-75.548623987,54,Not Available,N
3704101,Northern Light Health,144 State Street,Portland,Cumberland,Maine,Open,43.651332924,-70.264949703,230,Not Available,N
8448884,Sheridan Community Hospital,301 N Main St,Sheridan,Montcalm,Michigan,Open,43.2159485270001,-85.074161841,22,Not Available,Y
7549781,Mackinac Straits Hospital And Health Center,1140 N State Street,Saint Ignace,Mackinac,Michigan,Open,45.8906314640001,-84.729450922,15,Not Available,N
6949221,Promedica Bixby Hospital,818 Riverside Avenue,Adrian,Lenawee,Michigan,Open,41.9136643350001,-84.049104023,88,Not Available,Y
2548915,Sparrow Health System-St Lawrence Campus,1210 W Saginaw,Lansing,Ingham,Michigan,Open,42.7415196490001,-84.569991795,50,Not Available,N
1748658,Ascension Standish Community Hospital,805 W Cedar St,Standish,Arenac,Michigan,Open,43.9818656800001,-83.969216704,25,Not Available,Y
11749417,North Ottawa Community Hospital,1309 Sheldon Rd,Grand Haven,Ottawa,Michigan,Open,43.0507726210001,-86.228829176,81,Not Available,Y
9848033,Straith Hospital For Special Surgery,23901 Lahser,Southfield,Oakland,Michigan,Open,42.464632759,-83.261355155,34,Not Available,N
10848075,Oakland Regional Hospital,22401 Foster Winter Drive,Southfield,Oakland,Michigan,Open,42.4574933310001,-83.2031968319999,45,Not Available,Y
2749085,"Lakeland Hospital, St Joseph",1234 Napier Avenue,St Joseph,Berrien,Michigan,Open,42.0882541670001,-86.478771466,215,Not Available,Y
3149120,"Lakeland Hospital, Niles",31 North St Joseph Ave,Niles,Berrien,Michigan,Open,41.8279252020001,-86.260488534,76,Not Available,N
3349036,Community Health Center Of Branch County,274 E Chicago St,Coldwater,Branch,Michigan,Open,41.9376100590001,-84.989688555,96,Not Available,Y
549017,Bronson Battle Creek Hospital,300 North Avenue,Battle Creek,Calhoun,Michigan,Open,42.3310857540001,-85.177947492,189,Not Available,N
13648867,Memorial Healthcare,826 West King Street,Owosso,Shiawassee,Michigan,Open,43.006052056,-84.18167719,107,Not Available,Y
13748726,Hills & Dales General Hospital,4675 Hill Street,Cass City,Tuscola,Michigan,Open,43.604180424,-83.182603925,25,Not Available,Y
14248106,St Joseph Mercy Hospital,5301 E Huron River Dr,Ann Arbor,Washtenaw,Michigan,Open,42.2651880330001,-83.6543299529999,513,Level Ii,Y
14348118,St Joseph Mercy Chelsea,775 S Main St,Chelsea,Washtenaw,Michigan,Open,42.310261343,-84.015833589,102,Not Available,Y
2848910,Mclaren Greater Lansing,401 W Greenlawn Ave,Lansing,Ingham,Michigan,Open,42.7037629610001,-84.554988813,322,Not Available,N
14748124,Beaumont Hospital Dearborn,18101 Oakwood Blvd,Dearborn,Wayne,Michigan,Open,42.290326414,-83.214591893,632,Level Ii,Y
14848235,Sinai-Grace Hospital,6071 W Outer Drive,Detroit,Wayne,Michigan,Open,42.4191182610001,-83.182024871,383,Level Ii,Y
15048230,Beaumont Hospital Grosse Pointe,468 Cadieux Rd,Grosse Pointe,Wayne,Michigan,Open,42.3843961250001,-82.9144041389999,250,Level Iii,N
15148201,Harper University Hospital,3990 John R Street,Detroit,Wayne,Michigan,Open,42.35178008,-83.0563912759999,470,Not Available,N
6249519,Metro Health Hospital,"5900 Byron Center Avenue, Sw",Wyoming,Kent,Michigan,Open,42.8578175850001,-85.71770279,208,Not Available,N
5549935,Aspirus Iron River Hospital & Clinics,1400 W Ice Lake Road,Iron River,Iron,Michigan,Open,46.099884095,-88.6192744849999,25,Not Available,Y
7849849,Bell Memorial Hospital,901 Lakeshore Drive,Ishpeming,Marquette,Michigan,Open,46.504928599,-87.6848114759999,25,Not Available,N
62,Providence - Park Hospital,47601 Grand River Ave,Novi,Oakland,Michigan,Open,42.488660028,-83.519245811,244,Not Available,Y
16648234,Kindred Hospital Detroit,4777 E Outer Drive,Detroit,Wayne,Michigan,Open,42.442244456,-83.019775209,77,Not Available,N
12555604,North Shore Health,515 - 5Th Ave W,Grand Marais,Cook,Minnesota,Open,47.7564806450001,-90.3414267859999,16,Not Available,Y
4549770,Mclaren Northern Michigan,416 Connable Ave,Petoskey,Emmet,Michigan,Open,45.372753543,-84.970119933,178,Not Available,N
1838851,Trace Regional Hospital,1002 East Madison Street,Houston,Chickasaw,Mississippi,Open,33.8942266010001,-88.985327587,84,Not Available,Y
11856636,Deer River Health Care Center,115 10Th Avenue Northeast,Deer River,Itasca,Minnesota,Open,47.3441056130001,-93.791110878,22,Not Available,Y
2656308,Alomere Health,111 17Th Avenue East,Alexandria,Douglas,Minnesota,Open,45.873891137,-95.376879242,127,Level Iii,Y
1955103,Healtheast Bethesda Hospital,559 Capitol Boulevard,St Paul,Ramsey,Minnesota,Open,44.9584328620001,-93.102843025,254,Not Available,N
2055109,Healtheast St Johns Hospital,1575 Beam Avenue,St Paul,Ramsey,Minnesota,Open,45.0291120530001,-93.033933528,192,Not Available,N
13455063,Lakeside Medical Center,129 East Sixth Avenue,Pine City,Pine,Minnesota,Open,45.8237570840001,-92.964375309,10,Not Available,N
14256762,North Valley Health Center,300 West Good Samaritan Drive,Warren,Marshall,Minnesota,Open,48.1912760370001,-96.772923912,12,Not Available,Y
14556701,Sanford Med Ctr Thief Rvr Fall,3001 Sanford Parkway,Thief River Falls,Penninton,Minnesota,Open,48.1025376160001,-96.1836323969999,26,Not Available,N
6456187,Sanford Worthington Medical Ce,1018 Sixth Avenue,Worthington,Nobles,Minnesota,Open,43.622444412,-95.598472196,48,Level Iii,N
7656101,Windom Area Hospital,2150 Hospital Drive,Windom,Cottonwood,Minnesota,Open,43.8791024070001,-95.113311225,18,Level Iv,Y
5564133,Two Rivers Behavioral Health System,5121 Raytown Road,Kansas City,Jackson,Missouri,Open,39.0297870840001,-94.467614498,105,Not Available,N
16164772,Heartland Behavioral Health Services,1500 West Ashland,Nevada,Vernon,Missouri,Open,37.8459651640001,-94.3758348979999,69,Not Available,N
364506,Long Term Acute Care Hospital Mosaic Life Care At St. Joseph,5325 Faraon Street,St. Joseph,Buchanan,Missouri,Open,39.77235362,-94.770597718,41,Level Ii,Y
14163128,Mercy Hospital St. Louis,615 South New Ballas Road,St. Louis,St. Louis,Missouri,Open,38.6456311470001,-90.446253376,859,Level I,Y
2265804,Mercy Hospital Springfield,1235 East Cherokee Street,Springfield,Greene,Missouri,Open,37.1789823730001,-93.275275993,866,Level I,Y
8463125,Va Medical Center - Jefferson Barracks Division,1 Jefferson Barracks Dr,St. Louis,St. Louis,Missouri,Open,38.494429498,-90.2835576539999,355,Not Available,N
2764735,Golden Valley Memorial Hospital,1600 North Second Street,Clinton,Henry,Missouri,Open,38.3896789250001,-93.768801003,56,Not Available,Y
5460625,Swedish Covenant Hospital,5145 N California Ave,Chicago,Cook,Illinois,Open,41.975351554,-87.69946587,279,Not Available,N
4365233,Pinnacle Regional Hospital,17651 B. Highway,Boonville,Cooper,Missouri,Open,38.944158513,-92.740723072,70,Not Available,Y
12663044,Ssm Health Depaul Health Center,12303 Depaul Drive,Bridgeton,St. Louis,Missouri,Open,38.7505565430001,-90.433742501,507,Level Ii,Y
13763133,Hawthorn Children'S Psychiatric Hospital,1901 Pennsylvania Avenue,St. Louis,St. Louis,Missouri,Open,38.686704838,-90.313988074,24,Not Available,N
18164116,Signature Psychiatric Hospital,2900 Clay Edwards Drive,North Kansas City,Clay,Missouri,Open,39.151348007,-94.551827864,24,Not Available,Y
4859101,Billings Clinic,2800 10Th Ave N,Billings,Yellowstone,Montana,Open,45.789496947,-108.513452369,304,Rtc,Y
189219963,Bayhealth Hospital Sussex Campus,100 Wellness Way,Milford,Sussex,Delaware,Open,38.8869,-75.391695,128,Level Iii,N
11639194,Baptist Medical Center Yazoo,823 Grand Avenue,Yazoo City,Yazoo,Mississippi,Open,32.8588946990001,-90.404259412,25,Level Iv,N
2639653,Franklin County Memorial Hospital,40 Union Church Road,Meadville,Franklin,Mississippi,Open,31.47318095,-90.884405516,25,Level Iv,N
195696859,Tripler Army Medical Center,1 Jarrett White Rd,Honolulu,Honolulu,Hawaii,Open,21.3596493430001,-157.890272996,450,Level Ii,Y
13354871,Indianhead Med Ctr,113 4Th Ave,Shell Lake,Washburn,Wisconsin,Open,45.7423517460001,-91.9263985649999,25,Not Available,N
151854020,Ladd Memorial Hospital,2600 65Th Avenue,Osceola,Polk,Wisconsin,Open,45.3018607930001,-92.700607282,23,Level Iv,Y
10953185,Lakeview Specialty Hospital & Rehab Center,1701 Sharp Rd,Waterford,Racine,Wisconsin,Open,42.737756303,-88.167979725,39,Not Available,N
2254303,Libertas Green Bay,1701 Dousman St,Green Bay,Brown,Wisconsin,Open,44.534157808,-88.06427708,24,Not Available,N
15354449,Marshfeild Medical Center,611 St Joseph Ave,Marshfield,Wood,Wisconsin,Open,44.677262097,-90.1787418009999,504,Level Ii,Y
354868,Marshfield Med Center - Rice Lake,1700 West Stout Street,Rice Lake,Barron,Wisconsin,Open,45.506461217,-91.7591282079999,40,Not Available,Y
5838935,Greenwood Leflore Hospital,1401 River Road,Greenwood,Leflore,Mississippi,Open,33.517809196,-90.1991596249999,208,Level Iv,Y
2759644,Broadwater Health Center,110 N Oak,Townsend,Broadwater,Montana,Open,46.3218649190001,-111.516003312,44,Not Available,N
12238701,Allegiance Specialty Hospital Of Greenville,300 South Washington Avenue,Greenville,Washington,Mississippi,Open,33.403465634,-91.050898145,39,Not Available,N
12339735,Choctaw Regional Medical Center,8613 Ms Highway 12,Ackerman,Choctaw,Mississippi,Open,33.3199442700001,-89.182683341,25,Level Iv,Y
12439631,Field Memorial Community Hospital,178 Highway 24E,Centreville,Wilkinson,Mississippi,Open,31.0820992930001,-91.0588784,25,Level Iv,Y
12539466,Highland Community Hospital,130 Highlands Parkway,Picayune,Pearl River,Mississippi,Open,30.550062806,-89.665131688,60,Level Iv,Y
2128233,Novant Health Prespyterian Medical Center,200 Hawthorne Lane,Charlotte,Mecklenburg,North Carolina,Open,35.2118381920001,-80.8241644409999,661,Level Iii,Y
3127889,Vidant Beaufort Hospital,628 East Twelfth St,Washington,Beaufort,North Carolina,Open,35.549221908,-77.037838049,142,Not Available,N
7727886,Vidante Edgecombe Hospital,111 Hospital Dr,Tarboro,Edgecombe,North Carolina,Open,35.9210314060001,-77.555915619,117,Not Available,Y
4528256,Atrium Health University,8800 North Tryon Street,Charlotte,Mecklenburg,North Carolina,Open,35.306757427,-80.7470479419999,100,Not Available,Y
3328335,Betsy Johnson Hospital,800 Tilghman Dr,Dunn,Harnett,North Carolina,Open,35.3070327360001,-78.63466618,151,Not Available,Y
7427870,Halifax Regional Medical Center,250 Smith Church Road,Roanoke Rapids,Halifax,North Carolina,Open,36.4320062090001,-77.646414115,206,Not Available,Y
6127611,Duke Health Raleigh Hospital,3400 Wake Forest Road,Raleigh,Wake,North Carolina,Open,35.828532571,-78.618125956,186,Not Available,N
4928557,Carteret General Hospital,3500 Arendell Street,Morehead City,Carteret,North Carolina,Open,34.7262094980001,-76.755041171,135,Not Available,N
7028601,Frye Regional Medical Center,420 North Center St,Hickory,Catawba,North Carolina,Open,35.737346474,-81.337270844,355,Not Available,N
11427511,Wakemed Cary Hospital,1900 Kildaire Farm Rd.,Cary,Wake,North Carolina,Open,35.740224051,-78.781456307,150,Level Iii,Y
9828139,"Rutherford Hospital, Inc.",288 South Ridgecrest Ave.,Rutherfordton,Rutherford,North Carolina,Open,35.36235121,-81.96559595,143,Not Available,Y
9928329,Sampson Regional Medical Center,607 Beaman Street,Clinton,Sampson,North Carolina,Open,35.0071833010001,-78.324487667,146,Not Available,Y
3828645,Caldwell Memorial Hospital,321 Mulberry Street Sw,Lenoir,Caldwell,North Carolina,Open,35.910606527,-81.535161385,110,Not Available,Y
8028301,Highsmith-Rainey Memorial Hospital,150 Robeson Street,Fayetteville,Cumberland,North Carolina,Open,35.0543031650001,-78.888154299,66,Not Available,N
9027293,Lexington Memorial Hospital,250 Hospital Drive,Lexington,Davidson,North Carolina,Open,35.8061501510001,-80.2867354159999,94,Not Available,Y
5728561,Carolina East Health System,2000 Neuse Blvd,New Bern,Craven,North Carolina,Open,35.113401928,-77.065942892,350,Not Available,Y
10428002,Atrium Health Stanly,301 Yadkin Street,Albemarle,Stanly,North Carolina,Open,35.3644431970001,-80.1948226649999,109,Not Available,Y
1358540,Garrison Memorial Hospital,407 3Rd Ave Se,Garrison,Mclean,North Dakota,Open,47.648403477,-101.411039574,22,Not Available,Y
1458575,Chi St Alexius Health Turtle Lake,220 5Th Ave W,Turtle Lake,Mclean,North Dakota,Open,47.518215517,-100.894448091,25,Not Available,N
4958206,Altru Rehabilitation Center,1300 S Columbia Rd,Grand Forks,Grand Forks,North Dakota,Open,47.9095437650001,-97.069733393,257,Not Available,N
3458730,St Luke'S Hospital,702 1St St Sw,Crosby,Divide,North Dakota,Open,48.906692961,-103.299034692,15,Not Available,Y
3558270,First Care Health Center,115 Vivian St,Park River,Walsh,North Dakota,Open,48.3995775760001,-97.744143803,14,Not Available,N
1858254,Nelson County Health System,200 N Main St,Mcville,Nelson,North Dakota,Open,47.765642664,-98.177749573,19,Not Available,N
32334972,Raulerson Hospital,1796 Hwy 441 North,Okeechobee,Okeechobee,Florida,Open,27.2602680250001,-80.8286949769999,100,Not Available,Y
10832703,Adventhealth Apopka,201 N Park Ave,Apopka,Orange,Florida,Open,28.680891758,-81.508075864,120,Not Available,Y
6645679,Adams County Regional Medical Center,230 Medical Center Drive,Seaman,Adams,Ohio,Open,38.93411952,-83.584596968,25,Not Available,Y
11434747,Adventhealth Celebration,400 Celebration Place,Celebration,Osceola,Florida,Open,28.3281284820001,-81.5408529329999,237,Not Available,Y
29834741,Osceola Regional Medical Center,700 W Oak St,Kissimmee,Osceola,Florida,Open,28.29968039,-81.40919031,396,Level Ii,Y
2158054,Chi Lisbon Health,905 Main St,Lisbon,Ransom,North Dakota,Open,46.437325989,-97.6803164199999,25,Not Available,N
22434748,Leesburg Regional Medical Center,600 E Dixie Ave,Leesburg,Lake,Florida,Open,28.807834788,-81.868314286,322,Not Available,Y
17932960,Cleveland Clinic Indian River Medical Center,1000 36Th St,Vero Beach,Indian River,Florida,Open,27.6584231050001,-80.3951633139999,332,Not Available,Y
21933774,Largo Medical Center - Indian Rocks,2025 Indian Rocks Rd,Largo,Pinellas,Florida,Open,27.898712367,-82.824866546,169,Not Available,N
24534698,Mease Dunedin Hospital,601 Main St,Dunedin,Pinellas,Florida,Open,28.0135453180001,-82.78322148,120,Not Available,Y
30433707,Palms Of Pasadena Hospital,1501 Pasadena Ave S,Saint Petersburg,Pinellas,Florida,Open,27.7530805050001,-82.740141461,307,Not Available,N
43333764,Windmoor Healthcare Of Clearwater,11300 Us Hwy 19 N,Clearwater,Pinellas,Florida,Open,27.8747548280001,-82.7108457269999,144,Not Available,N
12333852,Adventhealth Lake Placid,1210 Us 27 N,Lake Placid,Highlands,Florida,Open,27.320042857,-81.3697301349999,50,Not Available,Y
17233870,Highlands Regional Medical Center,3600 S Highlands Ave,Sebring,Highlands,Florida,Open,27.465589235,-81.432960583,126,Not Available,Y
20133611,Kindred Hospital-Bay Area-Tampa,4555 S Manhattan Ave,Tampa,Hillsborough,Florida,Open,27.898069089,-82.519059794,73,Not Available,N
25233609,Memorial Hospital Of Tampa,2901 Swann Ave,Tampa,Hillsborough,Florida,Open,27.9379217800001,-82.4899045459999,139,Not Available,N
39833606,Tampa General Hospital,1 Tampa General Cir,Tampa,Hillsborough,Florida,Open,27.9379627000001,-82.459155316,1010,Level I,Y
16933440,Hendry Regional Medical Center,524 W Sagamore Ave,Clewiston,Hendry,Florida,Open,26.752681398,-80.941265554,25,Not Available,Y
2203801,Northeast Rehabilitation Hospital At Pease,105 Corporate Drive,Portsmouth,Rockingham,New Hampshire,Open,43.0855064400001,-70.7994312449999,33,Not Available,N
123645801,Kindred Hospital Lima,730 W Market St,Lima,Allen,Ohio,Open,40.741067732,-84.117988122,26,Not Available,Y
40433615,Tampa Community Hospital,6001 Webb Rd,Tampa,Hillsborough,Florida,Open,28.0023845740001,-82.5741747549999,201,Not Available,Y
6934240,Complex Care Hospital At Ridgelake,6150 Edgelake Dr,Sarasota,Sarasota,Florida,Open,27.301848578,-82.44633807,40,Not Available,N
33734239,Sarasota Memorial Hospital,1700 S Tamiami Trl,Sarasota,Sarasota,Florida,Open,27.317850784,-82.5310823419999,829,Level Ii,Y
6232771,Central Florida Regional Hospital,1401 W Seminole Blvd,Sanford,Seminole,Florida,Open,28.814536167,-81.28363207,221,Level Ii,Y
37332750,Orlando Health South Seminole Hospital,555 W State Rd 434,Longwood,Seminole,Florida,Open,28.699206583,-81.352911665,237,Not Available,Y
15833908,Healthpark Medical Center,9981 Healthpark Cir,Fort Myers,Lee,Florida,Open,26.5072800040001,-81.913048271,496,Not Available,Y
22233901,Lee Memorial Hospital,2776 Cleveland Ave,Fort Myers,Lee,Florida,Open,26.6283919100001,-81.8740243029999,835,Level Ii,Y
15132114,Halifax Health Medical Center,303 N Clyde Morris Blvd,Daytona Beach,Volusia,Florida,Open,29.202384954,-81.054827885,558,Level Ii,Y
15332127,Halifax Health Medical Center- Port Orange,1041 Dunlawton Ave,Port Orange,Volusia,Florida,Open,29.126211508,-81.008573843,558,Not Available,N
32734667,Regional Medical Center Bayonet Point,14000 Fivay Rd,Hudson,Pasco,Florida,Open,28.3619604850001,-82.688255924,290,Level Ii,Y
